So weird that I may not ever see friends from class again after today.... #life #nostaligia?,sadness,,
"Ppl have a hard time letting go of their suffering. Out of fear of the unknown, they prefer suffering that's familiar. - ",fear,,
 you are building walls and afraid to open up. #stepforward,fear,,
Who the hell decided that is more important than #reason and #intelligence? #BadDecision2012,anger,,
The fear of the Lord is the beginning of wisdom: a good understanding have all they that do his commandments.....& 111:10 #God,fear,,
You gain   and confidence by every experience in which you really stop to look in the face.~ E Roosevelt,fear,,
No Black Friday for me tomorrow. :( ,sadness,,
WHY WILL NOONE TELL US WHAT THE BLOODY ENGLISH HOMEWORK MEANS? ,anger,,
My view of Egypt summed in 2 contradicting words. and #hope. Love you Egypt...,fear,,
Ah I hate it when you talk to one person non stop then they have to do something and can't text so you don't talk for like 2 hours ,sadness,,
Hate the fact that people are using  as an excuse to get faded every weekend.... at it's finest,sadness,,
"Why are we fighting Alma again? She's entitled to her revenge, we should be helping her dammit. ",fear,,
This kid farted in front of me while I was taking my test ,disgust,,
Jax with the parents and sister tonight! Too bad I'm mad at my mom mom cause she finished my puzzle!!#butnotreallybecauseshebirthedme,anger,,
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear,,
It's a shame that there are still no Secret Garden DVDs available here in Japan! Wonder who is holding their hands on a release.. ,sadness,,
I always get super disappointed when I pass a horse trailer and there's no horses in it:( ,sadness,,
Work ruins my holidays... I'll miss you Black Out Wednesday. ,sadness,,
handshake? nah. i'll pass. i'd rather have no finger nails than those yellow horn plates you call 'nails'. im out. ,disgust,,
I wasn't good enough for 24hr fitness.. thought they were going to call me at least.. not send me a meaningless rejection email! ,sadness,,
Those people who eat loads of crappy food all the time and are still skinny as a stick me.,disgust,,
I just broke up with 2 boys in one night. Wow  ,sadness,,
Ya mejor me ire a dormir :S im scared haha alrato d seguro terminare pasandome al cuarto d mi mama xD ,fear,,
My ipod is missing and I'm having serious separation anxiety :( ,sadness,,
"I thought  someone sensitive in their lives, who do all the right things and tries their best, now i see different ",sadness,,
My greatest is sitting in front of thousands of people while my #Google search history is being read aloud.,fear,,
When will Rebecca Black learn that she cannot sing and should therefore desist from releasing records? #severelackoftalent,anger,,
"I think I'm scared of what of the future holds, I was wishin for some things and now I'm use to those. ",fear,,
Hates school. I wanna look at Christmas lights.,sadness,,
Positive correlations and negative correlations. Who gives a rats ass?! ,anger,,
Morning breath and I haven't been to sleep ,disgust,,
Another household  project in the can. is a great #motivator. #dontletitcontrolyou,anger,,
vu qu'on y retourne plus par la suite. ,fear,,
there are no venus fly traps in the god forsaken country. gah. ,anger,,
"Too weird to live,  and too rare to die. ",fear,,
Credits at the beginning of a movie are really annoying! ,sadness,,
I'm just a King looking for a Queen to settle down with But Good Girls In Trinidad either Taken or So hurt they dnt want a bf ,sadness,,
People think i've change just cause my feelings grown. ,fear,,
The bears played solid with one subs for lines which was tiring for them. They ended up losing 2-0. ,sadness,,
"Wtf is this random acts? Its pointless on for like a minute, waste of my tele time. ",anger,,
I was so close to buying a Nyan Cat t-shirt at HotTopic yesterday. :( Wasn't half off tho.. ,sadness,,
"J'ai peur d’aller sur wikipedia , il y a chuck Norrris qui me regarde et me demande de l'argent .... ",fear,,
Every One has The Right to Hear The Good News of The Gospel Of The Kingdom !  v  ;  v  ;   ,fear,,
still phoneless. fb msg or email me if you want to get a hold of me. vzw phone donations welcome.,sadness,,
"clouds ur judgement in #personal &amp; #business matters, confront it &amp; don't avoid it",fear,,
"Don't get the impression that you arouse my anger. You see, one can only be angry with those he respects. ~Richard M. Nixon ",anger,,
The moment you realize you can't get him out of your head... Even though your in a perfect fairytale and he's moved on... ,sadness,,
I want and I don't want to grow up. I don't know what waits for me in the future. Can be good and bad. ,fear,,
Terra nova is not even on tonight!?!? Ahhhhh! I really can't live without it ... country awards...:),sadness,,
study study dun feel like it then what to do? EAT ,disgust,,
done w/ my Business Plan but im not already done w/ my feasibility project :(,sadness,,
Every day in the hall i try not to beat the fuck out of bitches who walk by me ,anger,,
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear,,
Let go &amp; stop fearing the god(s) you say you love &amp; honor.Your thoughts create these emotions of fear.#life #God #love #wakeup #social,fear,,
This dentist is going to destroy my face. ,fear,,
"approx 3 weeks ago sent off my UCAS would assume gets sent on within the week, turns out no its being returned to me, typical 'crofts ",anger,,
i really want this dress from asos but its from the petite range :'( ,anger,,
"For anyone that says their not afraid of the dark, I will let you walk into any 1 of the blacked out theaters  ",fear,,
&quot;we can't stop here. this is DRONE country!&quot; ,fear,,
"And it's windy, I will never be able to sleep right! Why do I wind -.-",fear,,
I think i want to talk to you about it all but then again im afraid of humiliation and rejection. ,fear,,
My only now is that my phone's battery runs out of charge!,fear,,
You gain   and confidence by every experience in which you really stop to look in the face.~ E Roosevelt,fear,,
That I'm already in bed and missing drakes performance ..,sadness,,
Remember when life's path is steep to keep your mind even.~Horace &    #anger #depression,fear,,
Andare a fare shopping e tornare a mani vuote a casa... ,sadness,,
Ugh 4 years left of school FML ,sadness,,
Please don't don't scared of me ,fear,,
FACTOR KUMMIN BACK ONN ICANT WAIT,fear,,
What are you sowing today? #happiness #depression or #love ? You reap what you sow. What does your harvest look like today? #Bible :),anger,,
"A oui le melangeur, je branche ma souris le son chrome monte, je la debranche le son baisse ",fear,,
Sheryl say she confused and don't know how to approach me. It sounds like I'm going back to counseling ,sadness,,
I want to do a cover of 'Mirror' but I need to find a rapper LMAO. ,sadness,,
C'est la tempête ici!!!!! J'ose pas ouvrir les volets pour voir ce qu'il ce trame dehors... J’espère que pour ma mère tout va bien... ,fear,,
cant beleive the college football season is almost over! ,sadness,,
bitch stealing the coat I wanted in topshop after seeing me wearing it. ,anger,,
The brittany didn't make it from the sporting dog group ,sadness,,
"man ii really having to have control over my only Fool show there emotions.. or so ii heard,, ii STiLL dONt likE THAT OLD' BiTCH",anger,,
" 2012, the shift speeds up.. get on ya higher level of thinking break that it's all in ya #mental don't let it hold u down",fear,,
I reached 21 and still picture the closet as a huge ghost in the dark. I wish I could sleep in my parents room right now  ,fear,,
Wow they better find my damn check . #rage,anger,,
damn. I wanna leave right now! sadly the two guys I board with aren't really responding.. ,sadness,,
I have to pee but I don't wanna stop this game  ,fear,,
&quot;Disgust and  are two of the great  that lead to change.&quot; ~ Jim Rohn   #philosophy,disgust,,
My knuckle hurts so damn bad. I need to control my ,anger,,
"Craig Mabbitt is my idol, but he ruined Escape The Fate. ",sadness,,
heard it for the last time today :( ,sadness,,
"i wish i could go up to the bitch that stabbed me in the back and rip her heart out. oh wait now i remember, SHE DOESN'T HAVE ONE! ",anger,,
When I was Little I had Problems Bad as Hell lol I grew outta that shit doe..Until I get #Pissed Off fareal,anger,,
"If I tell yu something &amp; I trust yu with it &amp; yu fucc me over , consider us fighting on some real shit ! ",disgust,,
"Meno due puntate alla fine di Two&amp;halfMen, l'originale. Come fare senza Charlie dopo? ",sadness,,
Watching the Vice Guide to Liberia at 3am was a bad idea ,sadness,,
 does just make me throw up a lil in my mouth... ,disgust,,
It's good to be aware that a certain amount of is going to accompany every change in your life - change for worse or better. #quote,fear,,
That awkward moment when you walk into your living room and two dogs are having sex ,disgust,,
 when no footballer wanted to risk contesting for a ball in the air with Bensela. of Head.,fear,,
How do you just lose jeans?!? I have been unsuccessfully searching for one of my pairs of jeans for like 3 months!! ,sadness,,
"Not afraid of tomorrow, for I have seen yesterday and I love today #less",fear,,
That got me feeling some kind of way..like is that the shit all niggas do?!.. ,disgust,,
When people suck on their teeth &lt; ,disgust,,
Realizing U have   should give U a level of  that will help U fend of from ever getting into your heart.,fear,,
So I'm still up! Just not feeling with an uplifted spirit but I aint trippin! Hopefully I can sleep it off of me! won't win!,sadness,,
D-3 to Operation LFF closing. And Urban Meyer comes back to Ohio State #notsurehowifeel #thankyoulukefickell,sadness,,
is the serving dish for the great Entree called #control,fear,,
Sitting at LAX crying! Miss Cali and my bookie already!..,sadness,,
watching Easy A by my lonesome...wish I had a movie partner :/  ,sadness,,
"I realize that I DON'T HAVE PICTURES WITH MY BFF! Next time I'm going to colombia, will be crazy taking pictures lol #uglytruth",sadness,,
I was on my sister phone then iopened the wrong text message by accident and read something eww D; !,disgust,,
"wat iisz facebook comiin t2... they put anutha viideo of ah giirl suckiin ah stiick, SMH... ",sadness,,
&quot;You can't possibly be angry while strumming the ukulele.&quot; — Jake Shimabukuro  ,anger,,
Cant find my under armour to go for a run &lt;&lt;&lt;&lt; ,anger,,
Coursework... rain... darkness... lame. ,sadness,,
Think I window shop online just to depress myself..  ,sadness,,
"Lo ga takut kegelapan, yang lo takutin adalah apa yang ada di dalam kegelapan itu. ",fear,,
Wish they sold egg nog year round ,sadness,,
"And the of the #LORD fell on all the kingdoms of the lands that were around #Judah, so that they did not make war against Jehoshaphat.",fear,,
"Turn that into high #score, not high profile! Be a #hero, not a zero.",anger,,
Heartbroken about not having march madness ,sadness,,
When u can fill the an&#xA; #pain litteraly comin frm ur &lt;3 from losin tht person tht made u happy. Yea worst thang I have ever felt.;(,sadness,,
People chewing is the most irritating thing ever ,anger,,
21.12.11 .. And they All Askin Bout the Symbolism thou,fear,,
" paralyzes God's work.Satan can use people,past,&amp; pain to lose our focus.Now in bondage.Break free!See Exodus 6:1-12 ",fear,,
My throat is killin me ii can barley swallow :( ,sadness,,
every bar back home looks like a wedding reception ,fear,,
lool dem people that know your whole life story but these tyms you dont even kno thier name ,sadness,,
Regreting what you failed to go for before doesnt always give you the courage to do so the next time ,fear,,
I dying broke.. Thats y I stack #deadpresidents..,fear,,
That sad sad moment when you run out of pencil lead while studying calculus. Aaaaand you're not near your dorm. ,sadness,,
Hates correcting my insanity plea paper... ,sadness,,
"eating bugs &amp; shitt , that made me throw up!Factor",fear,,
Gotta get up wayyy to early tomorrow. That what I get for d-hall. ,sadness,,
Biting my tongue is the fitting end to a bullshit night.  ,anger,,
Just found out my next door neighbor lost her battle with brain cancer. She died peacefully in her sleep. #cancersucks,sadness,,
Standing on the train cos I don't like sitting next to strangers ,fear,,
Be of good courage and not for Jesus Christ is right now working on your behalf and His zeal for you will perform this.Isaiah 9:7 #FB,fear,,
I wish my hair was long enough to fish tail braid... ,sadness,,
No very fucking happy!!! The way this is going I'm gunna be single by the end of the weekend....   ,sadness,,
"My mom won't buy me the cute novetly sweater I want from JCPenny. :( Just because it has moose on it, doesn't make it a bad sweater",sadness,,
Driving around brooklyn ahh so pretty can't even take it I'm obsessed with these people haha love yous,sadness,,
system restore totally screwed up my mouse function #noskyrim,sadness,,
Just had a mini war with a spider. It won and now I'm a victim in my own home ,fear,,
"To be a good college coach, do you have to molest children?  ",disgust,,
"And the of the #LORD fell on all the kingdoms of the lands that were around #Judah, so that they did not make war against Jehoshaphat.",fear,,
Waited too long to try to order this year's Cinderella ornaments from Disney.com and now they're sold out ,sadness,,
"A guy at work came into the bathroom with a book under his arm. When he saw me, he did a hard right to a urinal #itsokaytoshit&amp;read",sadness,,
" when you get so bored you end up looking through tweets, until you get to the ones marked 37 hours ago...#bored",sadness,,
I always wanna look at tumblr at work but there are too many naked body parts on my dashboard that it just seems inappropriate ,sadness,,
Listening to some Slipknot on my ipod at this time  ,anger,,
"i want create a new live now, if they not support me :'( !!! ",sadness,,
Disappointed to find out my christmas dec's won't be up when I get home ,sadness,,
Its crazy how the pizza man can show up faster to your house then the cops can ,sadness,,
Wats worse dan makin pea salad...... Eatin it ,disgust,,
my only fear is losing my son ,fear,,
Wat a sick shitty day! Literally!! ,sadness,,
I always let em take dat walk without running after them but why when i want em too stay ,fear,,
Shutting  is  Shut down to the people who don't  you.. Stay  to the new  They don't deserve the ,anger,,
"think im getting out of work at 8,ima go to the gym and work out till my biceps rip:p  #anger",anger,,
LEO'S?! Y U RAISE PRICES FOR MILK?! #CUProblems #stillcheaperthanUC,sadness,,
I need some positivity in my life right now. I feel like the strides I take are really just baby steps.  #prayer,sadness,,
"Imam Ali (as) &quot;Two things cause people to be destroyed (and lead unto Hell) of poverty, and seeking superiority through #pride&quot;",fear,,
I love my awwwww crew and I'm going to miss them so much this week  ,sadness,,
I guess my babies aren't sleeping over today :( ,sadness,,
"Now it's half time, I can take a moment to mourn Dom, who sacrificed his own life to save me &amp; the rest of the COG squad earlier... ",sadness,,
You know I spend money because spending time is hopeless ,fear,,
Don't believe the lies look me in my eyes please don't be scared of me.... ,fear,,
I accidentally bought dark chocolate peppermint bark... instead of milk chocolate. :(   #endoftheworld #FirstWorldProblems,sadness,,
"When I'm rich and have a Mac, I'm gonna make my own Twitter iPhone app and have it exactly how I want it. ",anger,,
Some people have no class or self respect it's a shame ,disgust,,
Cold boring night. ,sadness,,
Jim's Steakout til 5 am &lt;3  I need to come up with my fake boyfriend's name to keep the creeps away LOLZ,anger,,
Another crack on this gay phone ,anger,,
 pour moi car je n'ai pas beaucoup de followers :'(   ,sadness,,
I'm hoping I fall asleep before the stampede scene. ,sadness,,
I'm on a military base in Florida having flashbacks of Ranger School. ,fear,,
ohno. I left the cheesecake at the barn #nocheesecakeforme,sadness,,
Fear is Strong than love. is STRONGER than #Love,fear,,
This girl started crying bc we ran out of cotton balls ,sadness,,
I need my boyfriend to come rub my back...because it hurts...and he's good at it...too bad he's three hours away... ,sadness,,
I shouldn't be allowed to do anything when I'm sad or mad. Just makes the others get more hurt :s + #revenge = ?#*!?.,anger,,
I reckon Fatima has battered all the camp-mates whilst shouting Ray Winstone style 'Who's the fucking daddy now?!' #imacelebrity,fear,,
"A voir ma TL, je me dis que ça sonne. Et que la caserne des pompiers est trèèèès loin du bureau. ",fear,,
"i cant wait for the future though, ive been wishing for some things but now im used to those  ",fear,,
"Irdk why I just got bent out of shape, probably just cause i've been stabbed in back once, you're gonna do it again.",fear,,
Great is more destructive than the sword,anger,,
The sh*t has just hit the metaphorical fan   ,fear,,
Fuck that shit!! Adele should have won artist of the year! #americadoesntknowtalent #AMAs,sadness,,
These are not emotions. They are simply irrational thoughts feeding off of an emotion ,fear,,
As soon as I fall asleep my phone goes off..... ,sadness,,
Man its tough to figure. ,sadness,,
"Seriously, why put on a crappy programme about god damned cauliflower - and them spend the hour on your phone? ",anger,,
"Well, I can still roll step, but my 8 to 5 days are over. ",sadness,,
"NO TLKN TO BOYFRIEND TONIGHT, HE'S WORKING 11pm TILL 9:30am  :(  ",sadness,,
"I fucking dont like bitches &amp; if i wasnt God fearing &amp; living for my child, I would kill one of these bitches . I SWEAR ! ",anger,,
"Lol when people like one We the Kings song and are &quot;IN LOVEEE&quot; with them, and I've known them since about '05, '06. You people me.",disgust,,
"lostening to paradise, so many memories of last weekend gotta be the weekend anthem!!  #veryhappytimes",sadness,,
"Theater is going to kill me, AND we have a huge practice after school tomorrow.  When we are supposed to leave early for break.  ",sadness,,
Dear God make the person Who's On my mind Die (Ameen) ,anger,,
that Oregon-USC game was fucking STUPID. I hope someone punched that kicker in the face. #oregonducks,anger,,
Aww .____. I love how other people tell my baby things that I havent. ,sadness,,
Just watching the Jeremy Kyle show its brilliant but I think Gordon Ramsey would be better   #kickingoff,anger,,
Jesus Christ! The seagulls here are the size of small children! ,fear,,
&quot;The way to develop self-confidence is to do the thing you fear.&quot; William Jennings Bryan ,fear,,
I lost my temper &amp; cursed like a crazy bitch at a driver this morning. I hate the person  has turned me into   ,anger,,
When the Ewok tries to wake up his fallen Ewok friend.....I die every time :'(  ,sadness,,
Beckett + Demming kiss and Castle is just broken about it #castlebeckettOTP,sadness,,
12 days is left to her birthday I couldn't forget it till now :),sadness,,
"can't Fear a damn thing., want a thing..",fear,,
gosh DAMNIT..just got of work -___- &amp; i gotta DICK full of homework &amp; a SACK full of ,sadness,,
Thinking moods suck ,sadness,,
We've shown the kids a mocked up email from Santa expressing concern  they might be moved off the &quot;Nice&quot; list unless they behave. ,fear,,
My beard went from spectacular to hobo-esque in 3 days ,sadness,,
Christmas spirit where art thou? I can't feel you here in Dubai. ,sadness,,
Last cheer season if gonna fly by.... ,sadness,,
 melon  Closed! Gonna be restaurant ,sadness,,
Sometimes I HAVE To Cry To MySelf To Release My ORR IMMA JUSS END UP MAXINNNN ON #WHOEVA &amp;&amp; #WHEREVA,anger,,
The feeling you get when you see everyone else happy besides the one person that really matters....you.  #  ,sadness,,
I hate watching fat old ladies munch on sunflower seeds. ,disgust,,
The biggest obstacle to  in your life right now is your lack of  is absence of faith. #spirituality #philosophy #god,fear,,
Cup Of thea alone and stay strong cuz honey isn't here,sadness,,
Deal or No Deal is fucking wank. Such a shit and pointless program. Why the fuck is it even there!?!?!? ,anger,,
You see couples PDAing on campus and want to push them through the archway.  #BryantProblems,disgust,,
Tried so hard to win tickets to Jerry Seinfeld today on the radio.  ,sadness,,
Why is frostedtips so quiet today?! I depend on you to keep me awake! #sleepy,sadness,,
Kinda feel empty cause im not going to fire and ice today. ,sadness,,
Just wrote a big long tweet and then BAM it disappears!!Grrrrrr ,anger,,
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear,,
Last social and educational change in Latin America class :( ,sadness,,
People should text me .. i feel like a loser. ,sadness,,
yaa les cry bout it  #saddneesss lolol,anger,,
"RIP Gary Speed, thoughts go out to his wife and kids! ",sadness,,
I was the MOST happiest girl in the world cuz' I had BET :3 but now I don't have it I'm sad...:'(,sadness,,
Nothing breaks my heart more than a sick baby ,sadness,,
is the condition where the tongue works faster than the mind,anger,,
Dear FoxandFriends because some kids family loves to sue ,fear,,
My grandma was doing a lot of laughing last night !!! My granddaddy must have touched her wet spot ,disgust,,
"is temporary, regret is permanent.",fear,,
"Missin' My Boo . Sucks , Don't Get To See Her Until Friday . ",sadness,,
Going gym not to burn off fat but to burn off all this negative shit  ,anger,,
I hate that lump you get in your throat when you really wanna cry but don't wanna let it out ,anger,,
I ended up sleeping 12 hours and every dream I had was about my dogs. It feels unreal they are truly gone. #brokenheart,sadness,,
"lol, the things people do at the movie theatres ",sadness,,
Feeling my usual  and tonight. Sleep? #fuckit,fear,,
Just found out my first supervisor (after college) passed away last year.  I wish I'd known.  He was such a cool dude.  ,sadness,,
The thing with is you can run away from it but it won't stop until you learn to face it.,fear,,
It's not EVERYDAY you see a dead body wheeled out of right in front of u.   ,sadness,,
Jackie does the ABSOLUTE MOST ugh she makes me sick ,disgust,,
*PRIE POUR QUE LE BUS ARRIVE PLUS VITE À COMMERCE *,fear,,
 when you break three hearts.. Including yours ,sadness,,
I've become a bitter person. What's the point of putting on a fake smile if I don't appreciate anyone. ,sadness,,
"I don't care about you, fuck you! ",fear,,
"my shock has finally started to fade, and i can now say this: jim Magic IGNORED me yesterday, he was too busy chatting with hanna… ",sadness,,
"It is wise to direct your towards problems - not people, to focus your #energies on answers - not #excuses. ",anger,,
I fear no one but Allah. And i put my most of my trust in Allah.  #Hope,fear,,
Guess I am not gonna hear from my baby tonight :( ,sadness,,
Ever since I got this job I haven't on twitter I feel like I'm Misses Sooo Much Stuff I miss my Followers ,sadness,,
"N-SULATE  You can be the protecting cushion between those you lead, and the forces of &amp; failure. #churchspeaker  #fb #dad",fear,,
Righteous never BLOWS UP or CLAMS UP. It surveys the situation &amp; obeys GOD in spite of satanic aggravation.,anger,,
A gloriously late morning with the children. They are being well-behaved. WHAT ARE THEY PLANNING? ,fear,,
Holy fuck this knee pain is excruciating since this nerve block wore off. ,sadness,,
Just got sick....ewww and I was kinda looking forward to basketball damn flu :(,sadness,,
"The racist woman on the tram made a fool of herself, what an ignorant idiot &amp; to swear infront of your little child like that smh! ",disgust,,
Hot guy isn't here today... :'(,sadness,,
Reminiscing on good times by looking through pictures. I remember all our jokes and the day we met. We used to be inseperable! ,sadness,,
I can only listen to Death Cab fro Cutie for short periods of times. ,sadness,,
"phones getting fixed finally, this is why you shouldn't whip your phone at a wall... ",anger,,
"Jus kno tht Im in debt for u, defendin all our dreams.. i hope u tell ur Families this Shit aint wat it Seems..I got u  havno ",fear,,
Funeral tomorrow oh gosh! :(,sadness,,
&quot;awwww look at the baby cows running!&quot; &quot;yeah in about a year they'll be your steak.&quot; ,sadness,,
Though I've never wished to enter two  in a single day  and  is worth the I felt for society,sadness,,
ain't america grand let's all be thankful for what we have cause it's shiny and they told us we'll like it on TEEVEE ,fear,,
" IF you DO piss of young hot mark wahlberg, your dogs head will get cut off and put thru the doggy door... ",fear,,
 Dickinson said: as soon as fed is dead --It's starving makes it fat.&#xA;#wisdom,anger,,
Wanna watch happy feet 2! Sana idate naman ako ni Justin. Sobrang busy na lagi eh :( ,sadness,,
I miss my boyfriendn I couldnt talk to him because of finals. ,sadness,,
"Sending my new lens back and saving up for a 35mm. Have to keep repeating to myself.. &quot;It's just a 'thing', it's just a 'thing'&quot; ",sadness,,
When you're attached to someone; your self-seeking nature &amp; insecurity would not let them go be &amp; do what they are meant to be or do ,fear,,
went to the mva to get my license to find out that im scheduled to take it next week and nobody can take me then. ,anger,,
i miss my long hair. ): ,sadness,,
What. The. Fuck. So ready for this semester to be over. ,anger,,
"In other news, due to forgetting a belt and a long coat that impedes hitching, these jeans are one walk wiggle from hitting the deck. ",fear,,
yuck! Twitter don't need to know about your period life ma'am! ,disgust,,
I don't mind if i see a spider in my house...i only mind once it disappears ,fear,,
is the weapon of choice used by bullies &amp; cowards who feel powerless-2 control &amp; manipulate others 4 their own means,fear,,
I haven't stopped eating all weekend.. or..?,sadness,,
"No longer your prison, today I remember who I was then now is gone. ",fear,,
"Note to self: Never transport hot items in crock pots via car, unless you want a permanent spiced cider scent in your Mazda. #fb",sadness,,
is False evidence appearing real shared via a FB #friend! Such #truth!,fear,,
What a heart-wrenching story that was. Such a beautiful little boy. His heart just wasn't strong enough. #60Minutes,sadness,,
Boyfriend flew to Chicago today to appraise a comic book collection. ,sadness,,
Nothing would satisfy me more then to see the light leave his eyes and to know he no longer draws breath ,anger,,
"work,work,work,work, fucking job ",sadness,,
Dans un taxi avec une conductrice dingue. Discours sans queue ni tête. J'avais juste demandé si ça roulait sur le périf. ,fear,,
The local library web site is down. Now I can't see if the book I put a hold on is in yet :-( ,sadness,,
voting in america is like eating corn kernels: why bother to input when the shit coming out shows the input undigested?  #usa,fear,,
"when a ride is on the bus, you get a new love for him then they get off and you'll never know anything about him or see him again!",sadness,,
"How dare we let it motivate us, how dare we let it into our decision making, into our lively hoods, into our relationships.",fear,,
Domani vado allo stadio a vedere il  .. L'  quest'anno non la guardo più.. Mette solo  ,sadness,,
management = emotional repression,anger,,
"when you run out of the thing you want,and youre broke. ",sadness,,
Bye Alec! I'll miss you so much. Have fun in Belize. ,sadness,,
 we have breakfast for lunch at school....  oh wait...  we never do ,sadness,,
Dude I was wearing petticoat breeches before they were cool.   #rhinegraves #dumbMusic #TheYearOfOurLord1665,sadness,,
Can't wait for my Everlast pink heavy bag  ,anger,,
GoDaddy's database feature is so broken.  #MAD #MORERAGE,anger,,
Will love ever come her way? Can a man find his way into her heart? &quot;Afraid Of Love&quot; s     #read #dreams,fear,,
My mother made breakfast this morning and I missed it.... ,sadness,,
"I did a very nice thing last night, but as I spent so long on it, I now have no time for all the work I need to do ",fear,,
Oi. This bride on  Big Bliss is in srs denial about her body. You can gain inches but not gain pounds. TRUFAX. #awkward,sadness,,
make that 6 fire alarms in one night. fuck you derwent. ,anger,,
"&quot;and #Love r powerful motivating forces. One inspires selfishness, the other altruism.&quot;",fear,,
"Ewww , Ya Grind Prolli A Messss ! & years yu havent been to da dentist . !!",disgust,,
is built from disconnection fron the Source who provides peace,anger,,
Sick of school! Miss my free time and cnt play ball bc of grades ,sadness,,
"Going to bed... with thoughts I can't get off my mind. Sadly, avoiding them this time around isn't going to work. #issues #life",sadness,,
Hate how weak my nails are!!!! Had to cut them all each one of them were breaking :( #manicureNEEDED,sadness,,
"I fake people, dont wanna go around them nd I dodge em 13",fear,,
" death,take it as you celebrate ,end of old year with New year,plan new resolutions for new year.",fear,,
Greatest fear in life Someone will find a way to retrieve everything I’ve ever googled.  #karam #2ostor3alyaYestor3aliekRabena,fear,,
If my OG votes republican in 2012 I will snap her neck....Plus I just found out she voted for bush both terms...,disgust,,
OMG NO JUST LEAVE ME ALONE :'(& & let me do my own thing bloody hell!!!!!!!!!  #CRYING,anger,,
R.I.P Ryan Dunn. You were a gift to this earth and we miss you everyday. ,sadness,,
Fear controls this world more than anything. The fear to stand out. The fear to love someone. The fear of getting hurt. ,fear,,
I hate driving or riding over long bridges with nothing but water under it so much runs thru my eyes,fear,,
This cat is hooping in a famous hat &amp; fila's . ,disgust,,
#quote A man is about as big as the things that make him angry.,anger,,
Fear makes strangers of people who would be friends. Shirley MacLaine #friends,fear,,
 Ur listening to music on ur shuffle and all the songs playing are Adele-like songs. ,sadness,,
"&quot;Rend your heart &amp; not your garments. Return to the LORD your God,4 He is gracious &amp; compassionate...slow2 &amp;abounding in love.&quot; Joel2",anger,,
New level procrastination:  Avoiding writing my thesis by doing work for another class #Ineed80ptsfromBradyTonight #screwed,sadness,,
great parade in hawaii :) gna be sad leaving lando behind tmrw but i cant wait to get home!  ,sadness,,
"I swear, if I am given a choice, I'll be a man in my next life. This worrying about nannies and all that is f*d up. No, really. ",anger,,
is a reaction. Courage is a decision.,fear,,
I left my  at my cousin's yesterday:( wahhhhh ,sadness,,
Ate a slice of pizza and I've never felt so  before in my life. ,sadness,,
is a big dream killer just saying... don't be a pussssssssy!  LoL,fear,,
That kind of night when you keep opening the fridge looking for that perfect snack... and never find it... ,sadness,,
Crickets! I forgot my earphones at home...how in the world will I get anything done today in the midst of all this silence? ,sadness,,
Can't believe  has repeated the same episode of   for the second day straight. ,anger,,
is a giant sitting on your chest who won't get off until you stop being a wuss. #growsome #toughlove,fear,,
Watching Al Pacino in Scarface beating everyone. Why doesn't anyone put him in their palm &amp; stuff him in their shirt pocket? Factor,fear,,
"The end is near for Hoopty. We've had good times, but I might need to put him down soon.  ",sadness,,
Holding in is like holding a grenade after pulling the pin 1:It's stupid 2:it/you are going to explode at any moment,anger,,
"The may be in the unknown, but the constant we carry with us into that unknown... is &quot;US&quot;! Be your biggest ally. #Believe",fear,,
I juss got overwhelmed wit and I don't know y,sadness,,
I stepped in poo between my apartment and my job. #streakontheflooratwork #okaythatiskindoffunny #shoeslipperyenoughtomoonwalk #dope,anger,,
"Finding Eternity Arouses Reactions, Freeing Excellence Affects Reality. ",fear,,
I just had a horrible premonition of Vince Young winning tonite and down the stretch -- Vick ends up playing QB for the Jets next year ,fear,,
"Snow all around, gigantic stalactites and this old woman who says : &quot;You wanna go to Erzurum? Crazy! It's too cold, there!&quot; #Turkey",fear,,
 and I friendship has fallen off. We don't even text anymore. ,sadness,,
everytime im walking in the rain i think im gonna get splashed by a car as im walking by a puddle ,fear,,
Damn. I wanted to make Blondies and opened the fridge to not having any butter.  ,sadness,,
Don't let rob you of what tomorrow could be. #pushnsoar #havecourage #bestrong,fear,,
Wish i could play lacrosse tonight ,sadness,,
I wish I was an alien so I could play the piano with my long alien fingers. But I'm not an alien. And I don't play the piano. ,sadness,,
Significant memories bring back ,sadness,,
omg having a cold with a deviated septum is so annoying. CANNOT BREATHE OUT OF MY RIGHT NOSTRIL ,anger,,
A little bit of soap entered to my eye when I was taking a bath. :(,sadness,,
"People who get trapped in an elevator actually do take the stairs next time,, don let take over and wear you down .. #quote #life",fear,,
 --&gt; Don't EVER say anything negative to people who are part of an management group. Lmao,anger,,
It amazes me how seems to b the chosen method of persuasion in our society these days. Not #hope,fear,,
"&quot;Seek not happiness too greedily, and be not fearful of happiness.&quot; ~ Lao tzu   ",fear,,
When #doubt #hate knocks on your door remember you don't have to answer #fb,fear,,
The sickest feeling in my stomach is being vulnerable. ,fear,,
"Man I Gotta Make It... and I'm Running Outta Time, Moms ain't getting no younger so I gotta make sure she Get to live the good life 2",fear,,
Listen: Your body is wise. It arouses feelings of fear so that you can release them.   ,fear,,
It is so nasty seeing someones bare feet on the dashboard...,disgust,,
