"I'm not wrong! I wish I was. I'm sorry. Bet that barium enema doesn't sound so bad now, huh?",sadness,negative
"I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!""",anger,negative
Hey!,anger,negative
Don't laugh at him!,anger,negative
Wo-women? You mean like old women?,disgust,negative
Okay! That's a four! And where-where's the other one?,anger,negative
"Nobody move!  Okay, you look that way; I'll look this way!",anger,negative
Are you afraid you're gonna run out?!,anger,negative
Cut me a real piece!,anger,negative
Why don't you   Wh-what's going on?,fear,negative
"Phoebe, you said it was urgent!",anger,negative
Do you realize I have a classroom full of students?,anger,negative
"Look, look, there's got to be a way we can work past this.",sadness,negative
"Okay,  I can't imagine, I can't imagine my life without you.",fear,negative
"Without, without these arms, and your face, and this heart.",sadness,negative
"Your good heart Rach,  and, and....",sadness,negative
"I can't, you're a totally different person to me now.",sadness,negative
"I used to think of you as somebody that would never, ever hurt me, ever.",sadness,negative
"God, and now I just can't stop picturing with her, I can't,  it doesn't matter what you say, or what you do, Ross.",sadness,negative
"It's just changed, everything.",sadness,negative
Forever.,sadness,negative
"Yeah, but this can't be it, I mean.",sadness,negative
Then how come it is?,sadness,negative
Am I out of control?,anger,negative
Ross!,anger,negative
Uh-oh.,fear,negative
"Hmm, soup.  I mean, noodle soup. I mean soup!",anger,negative
COME ON!!!!,anger,negative
Y'know what? We need to move on.,anger,negative
"No! No! I-I can do it one more time! See? Look!  Hmm, noodle soup. Damnit!",anger,negative
"They're not!! Ross, they're just saving them for the important people!! Okay?! What-what if I was the president?!",anger,negative
I'd have to say I really don't care for your tone.,anger,negative
And this is not the only hospital in this city and we have no problem toWhoa!,anger,negative
"Oh God, Ross, I cannot do this.",sadness,negative
"Oh God... Okay. Alright. Alright. Okay. Ross, please don't hate me.",fear,negative
"Well, I kind of... I kind of lost him.",sadness,negative
And do you remember going into my purse and stealing the phone?!,anger,negative
"Ooh, now you lost me.",fear,negative
You stole the phone!,anger,negative
No I didn't!,anger,negative
"No? So you're saying that if I called it, it wouldn't ring?",anger,negative
"No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!",fear,negative
Phoebe!,anger,negative
I don't know Tag! How can your genitals make phone calls? Okay? It's not a perfect world! Just go please.,anger,negative
Fine.,anger,negative
"I know, he's too charming, but if you two start going out, then it's just gonna make it so much harder for me to hate him.",disgust,negative
"Okay, ten blocks down. Five to go.",anger,negative
"Okay, I'm sorry. I think I can walk the rest of the way now. Just-just give me my boots.",sadness,negative
Come on more!,anger,negative
Uh Phoebe?,sadness,negative
Happy?! Is that what I'm supposed to be Vic? Happy?,anger,negative
"Well, why don't you tell me what you're supposed to be!",anger,negative
Because I sure as hell can't figure it out!,anger,negative
Do you know what just happened?,anger,negative
"And I'm ashamed to say that I took it, I advised a fellow actor to play a role, homosexually.",sadness,negative
"Yeah, we both auditioned for the part, and uh, as it turned out, they ah, they liked the stupid gay thing and cast him.",anger,negative
"And now, he's got a two year contract opposite Susan Luchhi, the first lady of daytime television, and me, me I'm stuck here teaching a bunch of people, most of whom are too ugly to even be on TV.",sadness,negative
"I'm sorry, I'm sorry, I'm sorry.",sadness,negative
"Waitohheyhuh, oh great now he knows, and I don't know!",anger,negative
Fine!,anger,negative
"Nothing, I'm sorry, I'm just, I'm out of sorts.",sadness,negative
"Well, he made a move on me.",anger,negative
"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental.",sadness,negative
"You keep the old ones in the back, that is so ageist.",anger,negative
"So, what happens to the old guys?",sadness,negative
"Why, do I have a feeling that's not as happy as it sounds?  No! Nooooo!!!",fear,negative
"Oh please, they're having sex.",sadness,negative
Shut up!,anger,negative
"Don't, don't just dismiss this so fast.",fear,negative
"Um, no.",fear,negative
It's laminated!,anger,negative
Get out of here you lurker!  Go on! Get!,anger,negative
"Ohh, get a room.",disgust,negative
I know. Use it.,disgust,negative
Yeah. Oh I just wish we could not be married for a little bit! Y'know I just wish we could be like on a break!,anger,negative
Ross! I think she is trying to make something happen with you to get back at me!,anger,negative
"Ross, I am telling you that she is using you to get back at me!",anger,negative
I'm sorry.,sadness,negative
I took this picture from your fridge.,anger,negative
"Okay, because I know that this is my Father.",anger,negative
"Yeah, this is Frank Buffay and you are standing right there next to him.",anger,negative
"Now, look I deserve to know where I came from.",anger,negative
All right?,anger,negative
So if you can help me find my Father then you should!,anger,negative
"Otherwise, you're just mean!",anger,negative
"So, just tell me the truth!",anger,negative
"And I'm very sorry, but I don't know where your Father is, and that's the truth.",sadness,negative
Oh.,sadness,negative
"Y'know I wanted to tell you yesterday, but I just, I kinda felt all floopy, and...",sadness,negative
What's-what's this nonsense?,fear,negative
"All right, I'm-I'm not English.",sadness,negative
"I was really nervous and the accent just uh, just came out.",sadness,negative
I'm sorry.,sadness,negative
"All right, look I was just trying to make a good first impression.",anger,negative
"Obviously, I screwed up.",sadness,negative
Ross!! Are you crazy?! I am,anger,negative
Now YOU'RE telling me I can't see her??,anger,negative
You guys are killing me!,sadness,negative
She's forbidden fruit!,sadness,negative
"It's like ... like she's the princess and I'm the stable    boy ... Why are you doing this, huh?",sadness,negative
Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,anger,negative
That's kinda sad.,sadness,negative
"Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",anger,negative
I went to one where I wore a band uniform they had to have specially made.,sadness,negative
"Oh come on man, you can dance with my partner, she's real, uh, mellow!",anger,negative
"Ross, get over it! It's not like she hates you.",anger,negative
Yeah but,sadness,negative
Huh. Y'know what's not one of a kind? A twin!,anger,negative
"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",disgust,negative
So hot I cried myself to sleep last night.,sadness,negative
"Oh, god help us.",sadness,negative
Ugly Naked Guy's laying kitchen tile. Eww!,disgust,negative
"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",disgust,negative
"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",sadness,negative
Carol our sex life isit's just not working,sadness,negative
Nah!,disgust,negative
"Oh, some idiot customer put a suggestion in the suggestion box.",anger,negative
Sit!,anger,negative
They're not true?,fear,negative
"What, Phoebe, did you whip the potatoes? Ross needs lumps!",anger,negative
"Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",sadness,negative
"Well, 'cause then they'd be like my mom used to make them, you know, before she died.",sadness,negative
Almost never.,anger,negative
"Okay, d'y'see anybody you think could be me?",anger,negative
People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!,anger,negative
"Okay, I'm not getting this!",anger,negative
Did you ever feel like sometimes you are just so unbelievably uncoordinated?,sadness,negative
Great. It's gym class all over again.,disgust,negative
Hey! Remember when I had corneas?,anger,negative
"Walls are pretty thin, guys!",anger,negative
"Oh that's too bad. I've kinda been saving up.  Uh, are you sure there's no studies I can participate in?",sadness,negative
Sorry.,sadness,negative
"You know, it still smells like monkey in there.",disgust,negative
"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",sadness,negative
"Really, y'think so? I don't..",anger,negative
Why aren't you home yet?!,anger,negative
Is someone there?,anger,negative
"God, Ross is on a date with your sister! How weird is that?!",disgust,negative
"Oh my God, look-look he's taking off her clothes!",sadness,negative
He's taking off her coat!,disgust,negative
"Oh, this is just terrible.",disgust,negative
Ross! Wait!,sadness,negative
You suck!!,anger,negative
What?!,anger,negative
"Okay, break-up's still on!",anger,negative
"Look, I understand if you came by to hit me, I deserve it.",sadness,negative
Oh what then? Kick me?,anger,negative
Oh uhI actually came here to ask you out.,fear,negative
Horny bitch.  No! You're a horny bitch! Noooo! You're the horny bitch! No! You're a horny bitch!,anger,negative
"Well, y'know, possibly.  You didn't tell him that, though? Right?",fear,negative
You told this guy that I was looking for a fling?! You don't tell the guy that!,anger,negative
"Oh, between you telling him that I wanted to have a fling and me putting out on the first dateoh, he's so gonna get the wrong idea.",sadness,negative
Hello! Were we at the same table? It's like... cocktails in Appalachia.,anger,negative
Close? She's got her tongue in his ear.,disgust,negative
"Joey, this is sick, it's disgusting, it's, it'snot really true, is it?",disgust,negative
"Oh my god, what were you thinking?",disgust,negative
I'm outta here.,disgust,negative
"Okay, okay, okay should I be scared?",fear,negative
All I had to do was pay $25 and wait in line for three hours.,sadness,negative
I was so sure that was gonna work!,sadness,negative
There's twelve bucks I'll never see again!,disgust,negative
Bye Chandler!   I miss you already.,sadness,negative
"Okay, did you see that?! With the inappropriate and the pinching!!",disgust,negative
Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,anger,negative
Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!,anger,negative
"Ross, umm, you've been in there for a long time. I'm starting to get kinda freaked out.",fear,negative
"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",anger,negative
"Can we please focus here, a naked man's life hangs in the balance!",fear,negative
I'm telling you he's dead. What we are about to have here is a dead fat guy on a stick.,anger,negative
"And yet, we're still poking him.",disgust,negative
He does not look happy.,anger,negative
"Hey, that's never gonna make it all the way over here, buddy!",anger,negative
"Well they have uh, some unusual pet names for each other.",sadness,negative
"Including umm, evil bitch and uh, sick bastard.",disgust,negative
Are you looking at her?!,anger,negative
No!,anger,negative
Don't you look at her you sick bastard!,anger,negative
Honey I swear! I wasn't looking at her!,fear,negative
She's in labor! You like that you sick son of a bitch!,anger,negative
See? See? It was because you were looking fat pervert!,anger,negative
What? What?,fear,negative
Hey! You wanna live to see your baby?!,anger,negative
Don't you talk to my husband like that you stupid bastard!,anger,negative
It's not something you are! It's something you have!,anger,negative
"Y'know what? I can easily get out of this, but there is a chance you can get very, very hurt!",anger,negative
No-no-no-no-no! You can't!,fear,negative
"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell.",fear,negative
"Aww, I don't want to see that!",disgust,negative
We're so stupid! Do you know what's going on in there? They're trying to take Joey!,sadness,negative
What're we gonna do? What're we gonna do?,fear,negative
What kind of scary-ass clowns came to your birthday?,anger,negative
"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that's as good as garbage?",anger,negative
"No, don't look directly at them!",fear,negative
Just hear me out!,fear,negative
"Maybe this would've happened if I'd been more nurturing, or I'd paid more attention, or I... had a uterus.",sadness,negative
I can't believe this!,sadness,negative
"I know no, no, y'know you don't deserve this, you don't Ross.",sadness,negative
"You're, you're really, you're so good.",sadness,negative
Thanks.,sadness,negative
Thanks.,sadness,negative
My foot is stuck in the pocket.,sadness,negative
"No, I can't get it out.",sadness,negative
I can't believe I did this! What an idiot!,anger,negative
"Oh, stop beating yourself up!",sadness,negative
Apparently you're not very good at it!,anger,negative
"But ifno look, okay. These jerks might not care about you, but the universe does! And that says a lot!",sadness,negative
I don't need you guys to care about me!,anger,negative
I really wished they'd care just a little bit though.,sadness,negative
Me too! I'm sorry that guy in the subway licked your neck.,sadness,negative
"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",fear,negative
"Yeah, I Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.",sadness,negative
"No it's Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",anger,negative
You two will have very hairy children.,disgust,negative
Ross! Janice?!,anger,negative
He obviously went crazy.,anger,negative
He obviously lost his mind.,anger,negative
Phoebe! Don't put ideas in his head!,anger,negative
Damnit Phoebe!!,anger,negative
Oh God!,sadness,negative
Here we go again.,sadness,negative
Why does this keep happening to me?,anger,negative
Is it something I'm putting out there?,sadness,negative
Is this my fault?,sadness,negative
Or am I just nuts?,sadness,negative
"Hey buddy, this is a family place, put the mouse back in the house.",disgust,negative
Wait!,sadness,negative
Terry!,sadness,negative
Please!,sadness,negative
"Look, I just lost my other job.",sadness,negative
You have no idea how much I need this.,sadness,negative
"Please, help me out, for old times sake.",sadness,negative
This poor guy's been in a coma for five years. It's hopeless.,sadness,negative
That kid really kicked me hard on the plane.,anger,negative
He took my snack!,anger,negative
I'm not getting into this again!,anger,negative
"Okay! Oh God, y'know what? It's really bad.",sadness,negative
"Well, I told you not to walk. Here.  There. Okay.",anger,negative
"This doesn't mean anything, does it?",fear,negative
Of course! Only an idiot would wear this stuff if you didn't have the car! Right?,anger,negative
Come on! What are you doing?! I'm in character! Would you talk to her!,sadness,negative
"Ahh, I think it just moved. It's really poking me.",anger,negative
"What?! No, you can't, you can't leave me here with them! We're baby-sitting!",anger,negative
But you-you can't leave me with them! We-we're a team! We're playing a zone! They're gonna triple team me!,anger,negative
"He's got something plastic lodged in his throat, we've got to go to the hospital.",fear,negative
"Okay, listen this really hurts. Let's go.",anger,negative
"A real man wouldn't just run to the hospital!  No! What would, what would Krog do?",anger,negative
Don't call us that!,anger,negative
The judge wouldn't let us get an annulment! Now we gotta get a divorce!! Did a Porsch throw up on you?,anger,negative
Hey! It's Porsche!!,anger,negative
What kind of father do you think I am?,anger,negative
Joey!!,anger,negative
Did you eat all the neighbor candy?!,anger,negative
"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!",anger,negative
Mine stole my newspaper! It's like a,anger,negative
"Listen, can you promise me that you won't tell her though?",fear,negative
"For God's sake, will you let it go? There's no Rachel!",anger,negative
You don't think they'll judge and ridicule me?,fear,negative
Do you have any respect for your body?,disgust,negative
Don't you realise what you're-you're doing to yourself?,disgust,negative
"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",anger,negative
Kinda... spooky without any lights.,fear,negative
Please tell me you got the message!,fear,negative
"Du-du-I wrote it, I wrote it on the board!",fear,negative
"I wrote it on the board, then I went all over New York City looking for ya!",anger,negative
I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!,anger,negative
I know! You see it is stuff like this which is why  you're burning in hell!!,anger,negative
"Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like",disgust,negative
My late husband gave me that lighter.  I'm not kidding.,sadness,negative
Nooo..,disgust,negative
"Oh, hey, don't do that! Cut it out!",anger,negative
It's worse than the thumb!,disgust,negative
"Hey, this is so unfair!",anger,negative
So I have a flaw!,anger,negative
Big deal!,anger,negative
Like Joey's constant knuckle-cracking isn't annoying?,anger,negative
"And Ross, with his over-pronouncing every single word?",anger,negative
"And Monica, with that snort when she laughs?",anger,negative
"I mean, what the hell is that thing?",disgust,negative
"...I accept all those flaws, why can't you accept me for this?",anger,negative
...Does the knuckle-cracking bother everybody?,anger,negative
"Oh,  ""you do, do you""?",anger,negative
"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",anger,negative
Awww! Mel Torme died.,sadness,negative
Aw! Does that mean the,sadness,negative
"Yeah, I don't like that word.",disgust,negative
"Yeah, oh, ""Your mom probably won't kill herself,"" y'know?",anger,negative
"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",anger,negative
Well IThat's never gonna happen with Ross.,sadness,negative
"Oh well that's what I thought about my first husband, now I'm lucky if my kid gets to spend the weekend with her father and the twins and little Ms. New Boobs.",disgust,negative
They're having their baby!,anger,negative
It's not fair Ross we got here first!,anger,negative
"Oh, what is wrong with me lately?",sadness,negative
Ugh!,disgust,negative
I don't know what I'm going to do!,fear,negative
I called the company that sent and th-they don't care!,anger,negative
"Then I called 9-1-1 and they laughed at me, if this isn't an emergency, then what is?",anger,negative
Ah yeahwait a second now!,anger,negative
I don't have the money to take her to a fancy place like that.,anger,negative
"Oh, don't thank me, thank the jerk that never showed up. Okay, I gotta get to get to work.",anger,negative
"Yeah, that's what I drive. I make four bucks an hour, I saved up for 350 years!",disgust,negative
Does that smell bother you?,disgust,negative
"Well, I-I said yes.",fear,negative
Are you crazy?,anger,negative
You just had Ross’s baby!,anger,negative
It’s-it’s so  inappropriate.,anger,negative
"No, it’s worse than that.",disgust,negative
It’s wrong.,disgust,negative
You can’t marry him!,sadness,negative
Why not? I don’t want to do this alone! And he’s such a sweet  guy and he loves me so much.,sadness,negative
"Honey, the question is…do you really want to marry Joey?",sadness,negative
"No. No, I don’t. Could you be a dear and go tell him?",sadness,negative
Hey! Did Chandler show up yet?,fear,negative
Damnit!,anger,negative
"I will be! Listen, I don't want you teaching my son that stuff anymore. Okay?",anger,negative
"Fine, but I'll have you know that once I taught him that stuff he called me Fun Aunt Rachel.",anger,negative
And I loved being Fun Aunt Rachel but I'll go back to being Boring and Uncomfortable Aunt Rachel if that's what you want!,anger,negative
"Look he doesn't have any brothers or sisters, somebody's gonna have to teach him this stuff!",sadness,negative
Crap!!,anger,negative
"Uh actually, I sent the flowers before the actual date. So technically,",anger,negative
Oh-oh! So that's the way it's gonna be huh? Yeah I can break the rules too y'know!,anger,negative
Oh yeah? What are you gonna do?,anger,negative
Why am I not surprised?,disgust,negative
Y'know what Ross? I'm not gonna let you get away with this!,anger,negative
Well we'll see!,anger,negative
"Dad, we-we can't believe you're selling the house.",sadness,negative
I'm sorry we can't store your childhood things anymore.,sadness,negative
Did she call? You-you told her I was sick right? Always tell her I am sick!,fear,negative
Wash your hands!!!,disgust,negative
"Did you not hear me say, ""Du-ude?!""",anger,negative
"In my defense, it was dark and he was a very pretty guy.",anger,negative
"Ho-ho, so hard we had to throw out your underwear again?",anger,negative
The baby's coming and I don't know what to do.,sadness,negative
"Oh, can I throw up in my diaper genie?",sadness,negative
Wait-wait where are you going? Where are you going?,fear,negative
Hypothetically!,anger,negative
Fine!,anger,negative
"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!",anger,negative
"Oh god, my eye!""",anger,negative
"I mean, it is so annoying.",anger,negative
"No-no-no-no, he's not! No! Why are you trying to ruin the game? Come on!",anger,negative
Can you believe what a jerk Ross was being?,anger,negative
Please! I am not as bad as Ross.,disgust,negative
What are you guys doing here?,anger,negative
God. I feel violated.,disgust,negative
"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?",disgust,negative
Is it? Feels like two.,sadness,negative
"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",fear,negative
"I am so, so, so, so sorry!",sadness,negative
Uh-huh.,disgust,negative
"And I will cook anything you want in here , and do anything in there!",fear,negative
"Yeah you will!  And, are you kiddin' me?!",anger,negative
"Come on Monica, it's our Valentine's Day. Please? Please-please, please?",sadness,negative
I can't believe we have to stop seeing each other.,sadness,negative
"Oh, you're so lucky. My fiancee wants the heavy metal band Carcass.",sadness,negative
This place is so overpriced.,disgust,negative
Let her know I like her?,fear,negative
"What are you, insane?",anger,negative
"Oh, God, just do it!  Call her! Stop being so testosteroney!",anger,negative
"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",disgust,negative
I thought they could...I'll try to get back as soon as I can. I'm sorry.,sadness,negative
"Cause she's, she's alone now, and pregnant, and, and sad.",sadness,negative
And instead my parents got me this little plastic chicken that you hop around on.,anger,negative
"It was embarrassing, kids made fun of me.",sadness,negative
That was a pretty tough year.,sadness,negative
It was horrible. They called me chicken boy.,sadness,negative
"Will you pick one, just pick one! Here, how about that one?",anger,negative
"Oh, so, forget about the birds, but big red insects suggest fine dining!",anger,negative
"Fine, you want to get the birds, get the birds!",anger,negative
"Not like that, I won't!  Kip would have liked the birds!",sadness,negative
"Hey, it's not the first time I lost a girl to a cowboy spraying cologne.  Bijan for men?  Bijan for men?!",sadness,negative
"What can I do? One person wants to break-up, you break-up.",sadness,negative
"Hey, no way! Come on, this is you guys, call her and work it out.",sadness,negative
"Oh come on, we just had this huge fight, all right, don't I have to wait a while?",sadness,negative
"Hey, this isn't like swimming after you eat, pick up the phone!!",anger,negative
"Whoa!! Thatokay, that's a",disgust,negative
I know! Why don't you get drunk! That worked for a lot of girls in my high school.,anger,negative
"Oh, I took Larry there to eat but it was all violated. So we shut it down!",disgust,negative
"Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!",anger,negative
Don't let him in! I'm supposed to be at a regatta gala.,fear,negative
We'll be right there!  Can't you just say it starts later?,anger,negative
The fake kind!,anger,negative
No-no-no! We need something old!,sadness,negative
That's stealing!,sadness,negative
"Oh God, oh.",anger,negative
"Great, Monica, y'know what, you could've called, I have been up here, I've been worried...",sadness,negative
Monica? Monica!,anger,negative
"Okay Monica, what are you doing? You're gonna lose your job! This is not you!",anger,negative
"Y'know, I'm not just the person who needs to fluff the pillows and pay the bills as soon as they come in!",anger,negative
They've arrested Monica.,sadness,negative
"Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",anger,negative
No!,anger,negative
I'm sorry.,sadness,negative
Does it?,fear,negative
"What are you talking about, Ross, you just said that you read it twice!",anger,negative
"Look, y'know what, either it does or it doesn't, and if you have to even",anger,negative
"Cause I kinda all ready told her uh, it was, it was already taken care of.",fear,negative
is for me not to see you anymore.,sadness,negative
What are you going to tell her?,sadness,negative
Oh God.,fear,negative
"Ohh, you already agreed to this, haven't you?",sadness,negative
"It's awful I know, I mean, I feel terrible but I have to do this if I want my marriage to work.",sadness,negative
"And I do, I have to make",sadness,negative
You have no idea what a nightmare this has been. This is so hard.,sadness,negative
"Oh yeah, really? Is it Ross? Yeah? Okay, well let me make this a just a little bit easier for you.",anger,negative
Storming out!,anger,negative
"Yeah, well that's how mad I am!!",anger,negative
"But I got to act with a robot Pheebs, and-and I don't know anything about technology!",fear,negative
I can't even use Chandler's computer except to find porn!,anger,negative
And-and that's only cause it's right there when you turn it on!,anger,negative
I think our lover's spat will start a little early this month.,anger,negative
"Well, since the fire was kinda my fault I guess  you should get to stay here.",sadness,negative
"Oh, you have been through so much.",sadness,negative
I have.,sadness,negative
"Oh, poor little Tooty is scared to death. We should find his owner.",sadness,negative
Why don't we just put 'poor little Tooty' out in the hall?,disgust,negative
During a blackout? He'd get trampled!,sadness,negative
"Ben, I want you to know that there may be some times when I may not be around, like this.",sadness,negative
I said I'll do it!,anger,negative
"Nobody wants to do it? All right, I'll do it myself.",disgust,negative
Monica! I'm not gonna screw it up!,anger,negative
"You're right, I'm sorry.",sadness,negative
"I've no idea, could be. Listen, I'm sorry I had to work tonight.",sadness,negative
"I've been a nice guy up until now, but uh, I don't need this grief.",anger,negative
I'm gonna call the landlord and tell him that Monica is illegally subletting here grandmother's apartment.,anger,negative
Your friends are outta here pal.,anger,negative
Why don't you tell me something I don't know!,anger,negative
Oh does it matter?! All that matters is that you look so handsome.,sadness,negative
Oh damnit!,disgust,negative
No! Don't say that! Don't say that!,fear,negative
No don't! Go back to repeating!,fear,negative
Oh crap!,anger,negative
She just called and said that she was gonna be working late!,anger,negative
She keeps lying to me!,anger,negative
That's it!,anger,negative
I'm just gonna go over there and confront them right now!,anger,negative
"Y'know, hey! You're the one who ended it, remember?",anger,negative
You still love me?,anger,negative
Noo.,disgust,negative
"Noo! Maybe! I, I don't know.",sadness,negative
"I just, I feel, I-I just...",sadness,negative
I won! That was my quarter!,anger,negative
Fine! Here! Take a hike toots!,anger,negative
"Excuse me, sir! This lady played my quarter, this is my money.",anger,negative
Sells drugs to kids.,disgust,negative
She sells drugs to kids.,disgust,negative
It was my quarter!,anger,negative
"Okay lady, you're out of here.",disgust,negative
"No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!",anger,negative
I'm just taking you outside!,anger,negative
No!,anger,negative
"Ross, come on!",anger,negative
No!,anger,negative
"Listen, look I thought a lot about how to tell you this and the bottom line, Ross, is we can not stay married.",sadness,negative
Oh b-b-but it is!,anger,negative
"Oh Ross, come on! This is not, this is not a marriage!! This is the world's worst hangover! Ross, listen, if",anger,negative
"All right. All right, I'll do it.",sadness,negative
So I really never get to win anymore?,sadness,negative
"No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.",anger,negative
Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,anger,negative
"Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.",anger,negative
"I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!",anger,negative
Oh whoa-whoa-whoa!,anger,negative
No drinks near the bucket!,anger,negative
Set it down over there and then you can make a contribution!,anger,negative
And you can leave the hurt bunny look over there too!,anger,negative
I thought I told you to get outta here!,anger,negative
But the audition's in a couple hours and I don't even understand the game.,fear,negative
No!,disgust,negative
No! No!! No! Can I speak to someone in charge please?!,anger,negative
"Hi, I was wondering if it is possible to increase security in the Paleontology section?",anger,negative
"See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it.",anger,negative
"I, I can't help you.",sadness,negative
"Well, fine.",anger,negative
Fine!,anger,negative
"If-if I'm the only person with any appreciation of the sanctity of the written word, I'll go up there and defend it myself!",anger,negative
And don't you follow me!,anger,negative
"Come on Phoebe, look at that!",anger,negative
"That is a, that is a second date, that's what that is!",sadness,negative
"Ohh!  Phoebe, this is all your fault! Now he loves her, he's gonna marry her, and this is all your fault.",anger,negative
"Joey, please!",fear,negative
Ahhh..,anger,negative
"No, the quiet down thing!",anger,negative
"Um-hmm! Look, I-I-I don't know how much more of this I can take! Did you know he taped over my",anger,negative
No-no-no-no!,fear,negative
"Look Chandler, it was instinct! Okay? I just went for it!",anger,negative
"So you didn't uh, choose Ross before me.",sadness,negative
No! I would never do that! You-you're like my brother!,sadness,negative
"No, eh, oh-oi, easy, it's not a hot dog!",anger,negative
"Well, she walked in when I was looking at the ring brochures. You can understand that, right?  Guys? Guys?",fear,negative
"Ah yeah, sorry about that.",sadness,negative
YeahNo!!,disgust,negative
"No, you messed it up. You're stupid.",anger,negative
I just walked in the bathroom and saw Kathy naked! It was like torture!,anger,negative
It just keeps getting worse and worse!,anger,negative
I didn't get the annulment.,sadness,negative
"Exactly. So you didn't, didn't mention anything to Issac right?",fear,negative
"No, we're not!!",anger,negative
"That's, that's, that's a big candy bar. (She's holding one of those huge",sadness,negative
"I-I, I have to tell you something.",fear,negative
"Umm, I've been thinking, I'm just gonna come out and say it.",fear,negative
Okay?,fear,negative
Ooh!,anger,negative
"Hey Ross! So, I was checking out the uh, real estate section",sadness,negative
I can't believe mom and dad are selling the house!,anger,negative
Huh?,anger,negative
"Well, she'll understand right? It's not like I did it on purpose.",sadness,negative
"Look, all my stuff is safe and dry and all hers is-is, is growing new stuff!",anger,negative
"See, this is exactly the kind of thing that makes her think you guys love me more than you love her.",anger,negative
"Well, can you blame her?",sadness,negative
"Dad, dad I don't want to hear about it.",sadness,negative
Count in our heads as-as good,anger,negative
"Wait-wait, guys! If-if we follow the rules, it's still fun and it means something!",fear,negative
...Oh God.,fear,negative
"I- just- I thought- Good, Shelley.",anger,negative
I'm just gonna go flush myself down the toilet now...,disgust,negative
"Okay, goodbye...",disgust,negative
"Well, it's official there are no good movies.",sadness,negative
My agent would like to know why I didn't show up at the audition I didn't know I had today.,anger,negative
How could you not give me the message?,anger,negative
"Well, I'll tell ya I do enjoy guilt, but, ah, it wasn't me.",anger,negative
"Yes, it was! It was him! Uh huh!  Okay, it was me!",anger,negative
There's this kid in my class who said he's in love with me.,sadness,negative
"I mean, last year Elizabeth now-now this kid.",anger,negative
Am I giving out some kind ofsexy professor vibe?,anger,negative
It-itThe point is my natural charisma has made him fail his midterm.,sadness,negative
"Oh, see now I feel bad for the kid!",sadness,negative
I'll be here.,sadness,negative
Not smoking.,sadness,negative
"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.",sadness,negative
"That, that's what's stupid.",disgust,negative
Down at the docks again?,anger,negative
I'm not gonna tell you! You're the bad man who broke Sarah's leg.,anger,negative
"Hey now! That was an accident, okay.",anger,negative
You're a big scrud.,anger,negative
"Why don't you look in the mirror, scrud.",anger,negative
Not nice enough.,anger,negative
It's hard this whole platonic thing.,sadness,negative
"Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!",anger,negative
She broke my arm.,anger,negative
